"","doc_id","first_page_indicator","title","day","month","year","newspaper_id","article_date","multipage_article","page_id","multipage_id","article_id","text"
"66","SLGD_1904_07_09_P5_006.txt",NA,"FILIPINO COMMISSIONER VISITS THE WORLD'S FAIR",9,7,1904,"SLGD","7/9/04","","P5_006",NA,"SLGD19040709P5_006","visits the worlds fair t h parde de tavera president of the ponereae woore of filipino commissioners to the orlds fair visited the i pine reservation at the ns sw prey grounds ostardaythe distinguished native who s best known to americans as the founder of la democracia the first proamerican daily paper published in the philippines was received by executive officer edmund a felder and escorted through the various exhibit buildings and native villages he was accompanied by mrs de tavera and their two sons it was his first visit to the philippine exhibit he was accompanied by benito legarda stents de los santos and thomas g del rosario members of the commission mr tavera is stopping at the hamilton hotel he will remain in the city until joined by a party of torty distinguished natives who are touring the united states and who aré it present in chicago they are expectei to reach the worlds   fair city some time rext week "
"67","SLGD_1904_07_09_P5_007.txt",NA,"IGORROTES DECLINE TO DON WHITE MAN'S ATTIRE",9,7,1904,"SLGD","7/9/04","","P5_007",NA,"SLGD19040709P5_007","   don white mans attire  an attempt made yesterday afternoon  to clothe the igorrotes with the new form  of dress ordered by the war department proved unsuccessful three of the savby had been ordered to appear at the afternoon dance wearing the new silk trousers recently made under the supervision of gov t k hunt after having made their appearance in their new er ments the igorrotes divested themselves of ail but the sd strings and declined to burden themselves with any additional articles of apherst  it is belleved that the war department will be ordered by president roosevelt to rescind its filipino clothing order chief antonio of the igorrotes ts highly indignant and it is thought that further efforts to force his tribes into trousers will precipitate trouble at present the savages are stiil appearing in gee strings "
"68","SLGD_1904_07_09_P5_008.txt",NA,"ANOTHER FRENCHMAN MAY FLY AN AIRSHIP AT THE FAIR",9,7,1904,"SLGD","7/9/04","","P5_008",NA,"SLGD19040709P5_008","in the french section of the worlds fair tra puctation palace henry deutsch de u meurthe who offered the deutch prize of  20000 won by santosdumont at the paris exposition of 1100 will in a few days show an airship which will havnt the eastern end of the french automobile show louis schmitt an engineer who has just arftived from paris  as heen sent to st louls to mount the airship dt the exposition  engineer schmitt announces that if this exhibition is successful and the ie shows sufficient interest mr enry deutsch de la meurthe will himself come to the tat ane bring with him his big airship with which he will make several flights and conduct experiments at the fair he will not himself contest for the big 2 ag of  100000 as he is very wealthy the three   cases which contain the parts of the airship arrived yesterday in east st louis and mr schmitt expects to be able to start meunting it the beginning of next week j "
"69","SLGD_1904_07_09_P5_009.txt",NA,"NEW JERSEY SETS ASIDE $25,000 FOR STATE DAY",9,7,1904,"SLGD","7/9/04","","P5_009",NA,"SLGD19040709P5_009","new jersey sets aside    25000 for state day  the new jersey commission has set   aside  25000 for the purpose of making new jersey day at the worlds fair oc    tober 6 4 great success this is the largest sum ever set aside by a state for the celebration of a state day at any exposition new york day is october 5 and  15000 has already been raised for the ceremonies of that oy and according to charles reeves chief of domestic exploitation the commission is thinking of renee tne appropriation so as to bring to st louis one of the state regiments for massachusetts day septemher 7 a special train has been ordered for the governor and 250 other pepeinent men of the state including fifty state officials craegays day will be september 22 and many illinoisans are claiming that there will be a lafger attendance then than on missouri day  negro strikes alabama girl  srrotat dispatcu to thegloredewncnar  gadsden ala july 8 miss otie womack stenographer for goodhue  black ood lawyers was rendered unconacious y a blow in the breast by a negro miss womack had just returned from dinner and found the negro with j e blackwoods coat and gold watch she grabbed the coat and screamed and the negro struck her knocking her down and escaping sh   ip is e baker jr formerly nager for john w sialey 502 and 50 benoist be ae has opened goa at 508 and 509 missouri trust c "
"70","SLGD_1904_07_09_P5_010_01.txt",TRUE,"BULGARIA'S STRUGGLE WITH TURKEY PICTURED IN STAFF",9,7,1904,"SLGD","7/9/04","checked","P5_010","_01","SLGD19040709P5_010","bulgarias worlds fair exhibit in the palace of varied industries wa informal ly thrown open to the public yesterday afternoon the exhibit covers 6000 square feet in the southeast part of the building in the center of the square space is  group in staff representing a mountain top with an armed bulgarian fugitive hiding in a small cave while a truk with a knife a pistol and a bloodhound is pursuing him over the top of the hill phis   1k "
"71","SLGD_1904_07_09_P5_010_02.txt",FALSE,"BULGARIA'S STRUGGLE WITH TURKEY PICTURED IN STAFF",9,7,1904,"SLGD","7/9/04","checked","P5_010","_02","SLGD19040709P5_010","wepresents bulgarias long struggle for existence by tkey     al the the fugitive trickles a fountain of rosewater which diffuses a pats perfume throughout the whole exhibit space themain exhibit ts attar of roses khe principal of bulgaria ittak s 40 pounds of large wee to make ais of attar which selis tor  580 an nee other exhibits are rare 4 and filig work in silver tobacco  cigarettes grains wines a  clothes emb y and rare greek byzantine a x "
"72","SLGD_1904_07_09_P5_011_01.txt",TRUE,"THE WORLD'S FAIR AS A WOMAN SEES IT",9,7,1904,"SLGD","7/9/04","checked","P5_011","_01","SLGD19040709P5_011","dee the worlds fair there are thousands of people who do not have occasion to write their own names oftener than once a year and whp are enjoying a perfect orgy of signing registers out at the fair and desist only when theythe registersare shut up for the night bt an open page and a pen draws them like a lodestone and no matter whose the register sign it they must some of them look steaithily about to see if a of their mene are near and sneak and sign hastily in a shamefaced handwriting while others openiy put down souvenirs cane umbrella and lunch bas adjust spectacles examine pens make preliminary scrawls on the air and ant their names with deedsigning carefulness fai some do not even look to see whose register they sign but plant their names and rush on while others who do not favor signing anything they do not read look over several pages of names before edding their own here are even a very few peopie who are so cautious that they turn back a page to see if they ate nut signing through carbon paper a promiskory note due in thirty days it o inducement needs to be offered a names and remarks but polite japan in her agricultural exhibit is giving considerable sass in return in the shape of bottled condiment samples likely   those pages of strange signatures will looked at with interest some day in far   javan     the other day up at the d a r head "
"73","SLGD_1904_07_09_P5_011_02.txt",FALSE,"THE WORLD'S FAIR AS A WOMAN SEES IT",9,7,1904,"SLGD","7/9/04","checked","P5_011","_02","SLGD19040709P5_011","quarters 4   sat hiniself down at the pretty desk and got all ready to transcribe his na with a fiourich en the exciteli la attendant scared z into a tremble 1 a upon him w a shrill and en dont sign that and locked the ik which was for reyoiationary daughters only away in a drawer ae  over insmacliinery hall the cortland cornndom   wh ar have a register that is unique ig that it keeps some pages especially for the newly wed these the quickwitt exhibit attendant has learned to pick out unerringly just by the way oo have the minute they come within ny ht of the book and he afably shows hem the page and discreetly turns back while they giggle and whisper fag consult over the matter they are dr to sign and are going to do it syergic ittekes a hand but same  times they sheef off uncertainly and take a turn or two und through the aisles this one new wedded pair did but finally ret rnet and the wife wrote the conventional john smith  wife and a we remarkcolumn added go and do oe gd    to this e xhibit httendant a sweetfaeed old lady ey sugrested a page lan signers w ha a ebreted ir golden wedding ay and now some pages nave been set agide for that roll of honor  there is one ter that all the signa ture fends ay ch with confidence and that is the one if the gospel car the book is spread upon the ey brass lectern and nar ashe aisles are the passing crowd is stayed while about every third one in tt writés his or her name and church de iuhtion sometimes one of a passing party slays hymn tunes on the organ andi he peet sing a line or two before pa  there lit down from the register dieter j be gy me this the unsus"
"74","SLGD_1904_07_09_P5_012_01.txt",TRUE,"DEMOCRATIC DELEGATES VISIT WORLD'S FAIR",9,7,1904,"SLGD","7/9/04","checked","P5_012","_01","SLGD19040709P5_012","  pursuing the policy outlined by the worlcs fair authorities in extending the courtesy of free admission and carte   blanche after the grounds have been entered the state commisstoners to the worlds fair have practically completed preparations for entertaining the visiting democratic national convention cities today while no elaborate social functions have been arranged almost every statchouse on the grounds will be thrown open ta the various delegations at the new wag 2 building it was announced yesterday that a reception to that oy po tion would be held tonight and similar functions will be arranged by the other states so long as the delegates remain   in the city fe    hundreds of the democrats visited the "
"75","SLGD_1904_07_09_P5_012_02.txt",FALSE,"DEMOCRATIC DELEGATES VISIT WORLD'S FAIR",9,7,1904,"SLGD","7/9/04","checked","P5_012","_02","SLGD19040709P5_012","worlds fair grounds yesterday afier noon after the convention had adjourned for the day théy had been provided with free coupon tickets by the exposition management and were told that yesterday could be officially called delegates day if the attendance warranted the traditions of ail special days at the exposition were upheld by the downpour of rain which drove the delegates to the shelter of the state buildings but judging from appearances they managed to evade actual ennui hone  tammany delegates out  the tammany rooters anchored at the texas bullding where they made good to such an extent that they were invited to be the guests of honor at a reception to be arranged later by the texas com"
"76","SLGD_1904_07_09_P5_012_03.txt",FALSE,"DEMOCRATIC DELEGATES VISIT WORLD'S FAIR",9,7,1904,"SLGD","7/9/04","checked","P5_012","_03","SLGD19040709P5_012","missioners as the new york building   was not the scene of any special func tion in honor of the roosevelt nomi  nators tammany must look elsewhere for entertainment the delegates therefore my ge texas invitation  many of yesterdays visitors called at the administration building to pay their pespecs te the exposition head but failed to find ger francis at home ae were received by secretary walter b stevens instead ith the pandemonium of the pike to be heard plainly above the humé rum of business in the administration building offices the delegates wasted iittle time in that region but for the most part left for more exciting localities after  brief chat with the secretary owing to the number of the visitors no formal entertainments will be arranged by the exposition management "
"77","SLGD_1904_07_23_P2_001.txt",NA,"UNCIVILIZED TRIBES TO GIVE EXHIBITION TODAY",23,7,1904,"SLGD","7/23/04","","P2_001",NA,"SLGD19040723P2_001"," vi i uncivilized tribes to    especial attractions designed to bring out a big attendance have been planned for today at the worlds fair an assemblage of the worlds uncivilized races will be held in the plaza in front of the government building at 630 p m  every primitive race at the exposition will be present in force and the tribesmp wil wear thelr geiurert barbaric finery the head bear hunter of the ainus amd his companions all champion hunters will dance the weird bear dance of their race avhich precedes their autumnal bear hunt the patagonian giants will sing a hunting song in chorys the pygmies and cannibals from the congo will hold a war dance and will also give the wild symbolic ceremony which accompanies the   sacrifice of a human victim to their god  y a sioux war dance parte yeres n by braves in full war panoply with weapons in hand will be givenig a by tam toms and war whoops he kwakiutl indians from vancouver island the cocopas from mexico and all the tribes of united states indians will have characteristic ceremonies the drill with the gteat sea coast guns and mortars which are mounted on the southterrace of the government building will be given by the united states sea coast artillery company from 430 to 5 p m and there will be a large number of other special features   reception given to band  a she age was given last evening at the south dakota building at the worlds fair in honorof the south dakota state band which has been at the pages for the last two weeks and is about to depart for home the attractive little pavilion was well filled with young peore from the different state buildings  here was dancing to the music of the band   and es ge petit g were served executive officer orge r farmer was assisted in the eee and caring for the visitors by mrs ake yar hostiess of the building mrs lillians ceonta mrs john driscojl and other ladies of the state      arrange  for merchants meeting  the fifth dni convention of the missouri retail merchants association will be held at liberty hall in the hall of conreraeace wat the worlds fair tuesday  tednesday and thursday of next week the  sessions of t vention will be héld only   in mornings of the dates  named so as to permit the delegates to put in their time piyigh mice worlds fair after the convention about 500 delegates who will be accompanied by members of their families and a large number of visiting merchants not delegates will attend the convention  art lectures prove interesting  mrs e w pattison gives a lecture every morning in the palace of fine arts at the orlds  fair the courses having proved most interesting to those who have been fortunate enough to hear   them yesterday the lecture was given in the united states section of the art palace this sectfon is open on tuesday and friday nights and several ladies and gpateme have made arrangements with  rs pattison to explain the pictures on these evenings    mexican veterans to mest  a fraternal joint reunion of the veterans of the mexican war of the pecos osa b and mexivo will tbe held at the worlds fair september 17 james t may of bedford ind president ofthe national wt er of mexican war veterans was at the fair yesterday to make arrangements for the reunion addresses will be made by j nick perrin of belleville ill and col w f cloud of pe er city gen lew wallace a veteran of the mexfean war has been invited to deliver an address j i  kansas woman dies of burns spectat dispatch to the guobedemoqchat  neosho talls kan july 22clara montgomery the 19yearold sauenter of henry montgomery died late this afternoon as the result of burns received from the explosion of a can of coal ofl which she had used in lighting a fire mrs montgomery mother of the young wom an who was standing near with her baby daughter in her arms received burns which will result fatally the baby its se riously it pcos miss oe was to have been married next week "
"78","SLGD_1904_07_23_P2_002_01.txt",TRUE,"SIGHTS AND ECHOES OF THE EXPOSITION",23,7,1904,"SLGD","7/23/04","checked","P2_002","_01","SLGD19040723P2_002"," come on digby lets go over to the  agricuiture building and get indigestion  ealled olly carte as digby was peering   into an aquarium in  apropos of nothing the forestry and  e    game department   in particular where a piseatorial   rea resident from time to time permitted one tin to come close enough to the glass front to be visible   the restof us stgodin the bread doorway enjoying the cool breeze sweeping in from the south i 3  there  are three or four new things here injthe   forestry building that we havent been  said digby there are the live beavers from canada and the bearskins from colorado i dont fancy climbing that hill  oh the beavers will keep besides mistitz here wantsto see the beorkese turn over he anys ie always gets there five minutes after t turns over of forty five minutes before it turns over  what of it  misfitz wont be any bettér off when he does see it turn over it is just an hourglass turning oever  whats the luge of coming to aworlds fair if you dont see the thingstheyre doing there ea in misfitz withefeeling  see the useful things fitzy the things that  improve recs mind hourglasses never improve the mind said digby  i wantto go over to the agriculture building becausé there are so many things to eat there said olly carte it is the gastronomical pike something doing all the time baking or frying or stewing or boiling or distilling 3  it seemed to memostly corn the last time i was there said digby corn temples corn kiosks corn pyramids  everything but corn plasters said will batt ynne who had been   limgping for tw days  itls odd that there isnt a chiropodist congéession on the grounds said carte tt ought to doa big business  you got into the corn department digby said wilkins there are three or four square miles of other things beside corn in the agriculture building j  i expect so but the transportation facilities of the building are npt what they should be why dont they have an automobile line leaving the front door for all way stations i tried to for from rhodesia to german east africa the other day and vor 3 got to madagascar  they might put in a cape to cairo railroad for gli benefit said carte i  what have they got in eye mine i i havent seen that yei asked wilkins  mostly a picture of tananarivo the capital se ices   one wall of the exhibit it shows the rench government house standing up above the rest likeysome of these western onéskyscraper towns all the people visible seemed to be wading in the water in front of the town   looking for crawfish said olly carte  what dia the french want of madagascar i wonder queried wilkins   oh just to have colonial possessions like the rest of the european countries said digby you cant get a frenchman to emigrate from frahce not even with a bounty the only reaily colonizing people there are are the english the americans colonize adjacent territory like the russians madagascar had a collection of the usual cocoanuts some cakes of beeswax and four or fiye queer urns carved out of bunches of rgotlets that grew sq thickly together that they looked as close grained as  sponge 4  where is madagascar asked misfitz  its off thet north goast of greenland said olly carty al j  tll bet youvdont know yourself exclaimed misfit   f 4  come on ht lets seethe hour glass turn over itssjeut time its more interesting than m agascar    bedig 7     y 4   1 z   2 4   ani ne ex i hii 2 vex wood ae au  pe lide y    ei tte sg  4 if  das fe cel    i aa  ee es  e    y    p as 4 aii    ad ae ie j afternoon naps here 60 cents an hour one cent a minute   from mme to time the public should make suggestions to the fair manapymene of improvements that might be added to  this greatest ba oe sleep tired  tion in history hey  za will be welcome no natures sweet   doubt fully as wel  come as the suggesrestorer tions from the national commission  which the management receives with such marked demonstrations of delight so here goes the first subgerton viz thata concession be oe where ar angen may go and take a nap when they feel the necessity of it these long summer days ms ge to be multiplying the number of people who want to take a nap say from 2 oclock until 4 p m or at least who seem to need one bxperience ls on shown that it js impossible to take sat  fectey naps on the intramural cars and in addition it is expensive no one can give himself up to slumber with that sank one ree of purpose which must istinguish the really refreshing afternoon   nae when upon an intramural car like stolen sweets one is always afraid of being pe see rapping and it is painful to gee sufferers nodding helplessly either forward with sudden starts or backward with the front gate of the countenance    ted or wide open in that wretchedly lu  icrous attitude that makesyou yearn to drop spe fy the slot to see what youll get ho snt longed for just thirty minutes blessed unmolested alee in some ealm cool place it is the brief repose that stays you and gaays your spirits up until night when shall we see the hospare gign afternoon naps here 60 nts an pass 1 cent a minute polite atencnute will arouse you at any time  t is what the polite peterdants do at the notelsarouse you at any e no matter what time or whether you have  asked them to or not sometimes they whistle in the corridors or rattle the key in the door or engage ip conversation just under your transom but there is no extra charge for that mf ead name ahd address machinés waylay the marlin ound for tke ixsrretee end ein most blockade the pas sage the rb hcmed sin ree f pepe aaca o nen e oieet dnt pect ae ee oe re rats se eres pee "
"79","SLGD_1904_07_23_P2_002_02.txt",FALSE,"SIGHTS AND ECHOES OF THE EXPOSITION",23,7,1904,"SLGD","7/23/04","checked","P2_002","_02","SLGD19040723P2_002","ent who would let a name and qaariss machine felay himwhen he had not seen the igorrotes    e  a  ne te e ia si il dia 7 ren ie we  pa bot lin ex   i   ee iy le  v ale    rbs  7  pee ey ia  e q ijt inc  ups f t del fe xn  nc bp 7 a   if     g  a   om f i   t u  ih i 3   i t l   4 ca j             6 what is the use tocome to aworlds fair if you dont see what is doing i met alf heidelberg hurrying out of one of the exhibit buildings yesterday in a wild distrait 1 belleve thats the word h i see so often iin the another victim  dally story syndicate stuff sort of way i of the alf whats the  matter you  jlook séuvenir habit like a hobzoblin were after you ti sald ach it isvon hobgoblin i get me to lodking at dos souvenir counder und fairst tsing you know i buy me ein swei drei tsings i do not vant it is von schpell von trance t gets me indo why dont you keep  away from the souvenir counters   j it stru gle mit myself but it is nicht genot i begin lookingat der brooches tings scarfpins one tsing mit anoddé  young lady begin talking showing dem me und ver soon i find me von ver pret ty pair cuff buttons mit ehrysogtom settungmit dem in und ich pay sex dollar ach mein gott ich hahefinftzehn pair cuff buttons siretty ich bin rieh mit cuff buttons vat iss iti shall do mit all dose cuff buttons i haff not finftzehnarms to vare dem  mit ree   you might give them away to your friends aes la boat dot vould not cure me loft buving dem i vant to quit buying dese vorlds fair chewelry ifear me i buy einjphony diamond yet in dis demporary aberration off der mind   4 phony diamonds are all rightif you wet the right kindmost people cant tell them from the reat ones they dont cost as much as the cuff buttons you buy     oh ja iff i could buy me ein elvetric light to carry mit the und hold oferder diamond to make it s hpargle alt laughed waved his hand and walked away toward the gate he x cards are now necessary to see the wax horrors in the german surgical section persons who wanted to look at them out of nure enjoyment will be deprived of that pleasure     some people can never say no aj man asked if the wireless telegraphv structure was the effel tower and the man he   askedsaid yes    be   3 eat  a girl with white shoes onthps merrily   oer the loa until she strikes a rainy day and then he walks where  there are benches and things to conceal her feet in a bookintended for the chinese kin  dergarten exhibit the deserintion of a wecding concludes with and then they fo to lie gd ot peed otherwise this do we see our insidious skevticism imvadine china along with our flour and steel rails al  mal you may never have noticed it before but a tall man with a chopping bowl hat and high shoulders is good for more laughs than anything in the giant bird cage i   the band stand at the west end ofthe machinery gardens has been torn down   its uses were entirely architectural ry its a mistake about the french building being open without red tape the fed tape is in place again lhe aie it was never felt what asuperior meth od indian women have of carrying babies until parents attempted to see the worlds fair and carry the baby along   eae sa   3 our old friend the pawpaw adorns ofa corner of the cuban house but this by   eee is from the country home villa de alma of a wealthy cuban and ft is called the papaya  smithly i cant understand why there are 50 many statues sprawling about face downward there didnt used to be jonesly well there didnt used to be so much appendicitis as there lis now   pence   seen 2s f sbigns are daily growing bigger and fonder on the pike and yet there has been no general weakening of the public eyesight   ae would save brain fag not to vnile what pictures mean perhaps some of the artists who painted them would like to know tao  i   delivery sis sage have finally been bhut out of the fair grounds until 11 "
"80","SLGD_1904_07_23_P2_003.txt",NA,"TO DISCUSS LABOR SITUATION AT THE FAIR",23,7,1904,"SLGD","7/23/04","","P2_003",NA,"SLGD19040723P2_003","situation at fair  i   a ae    amass meeting of all the organized   employes of the  worlds fair ingpuding i union cooks bartenders musici  en gxineers firemen electricians steamfitters   and laborers numbering several thousand   will be held at walhalla hall tenth   street and franklin avenue at 9 oclock   this morning the purpose of the meet  ing willbe to determine whether a strike   affecting al of these empiove will be   called in sympathy with the   striking  waiters the waiters have been out three   weeks and cesar pg 4 no changes in the conditions brought about by the strike  have taken pleee i lee mee  no opinion was forthcoming last night from any of the union lcaagtuee on tha probability or improbabilityy of a sym  pathetic strike  fj 4  to buy coaltesting machinery  special dispatch to the globedemocrat    washington july 22director wal cott of the geological survey has just gained an important point in the interest of the extensive experiments which are to be made by his department at the expo  sition in st louis in determining the relative values of coal as fuel congress ay propriated  30000 for this work but made the provision that all the testing machinery shall be contributed  freerof charge to the governmeat an pik eh meet piece of apparatus could not be obtained under this provision but the comptroller has now decided that there is no legal objection fo purchasing it   the  arrange for curfew congress  arrangements for the worlds internas tional curfew congress which is to open at festival hall worlds fair seroma on july 27 have been completed this work has been in charge of capt issac m mason president of the st louis curfew association and col a hogeland president of the national society for eign nations and all the states have been corresponded with and most of them will send delegates each of the st louis churches has been askedto send four delégates this is the first international effort to combine for the purpose of sayving the young from crime fi    missouri commission meets  the missouri commission at the worlds fair met pemce ws 9 for an allday session in the missouri building gov a m dockery being present and taking an active interest fn the pcceteg the commission met in e morning until 12 oclock and te eae n the afternoon only routine businebs twas considered mt davis president of the commission judge jh hawthorne ef kansas city an pas   h bonfoey secretary of the commfssion were appointed an executive committee by the board to obviate the necessity of further meetings   ea chinese view empress picture  wong kai kah chinese imperial vice commissioner to the worlds fair atcompanied by his family visited the art palace yesterday afternoon and inspected the vr ahr of empressan which if on ex ibit in fhe american   ssofon there were iu the party mr and mrs wong kes owvang king cwang chinese vice consul at san fragcisco miss ah may wong and six  hildren         to transfer signal corps men srreis dispatcn to the globedemmocratt  washington sas 22firstclass sergeant edward w arshall and private edward godfrey signal corps are relieved from further duty in connection with the signal rere exhibit at the louisiana purchase position st louis mo and wiil be sent to san francisco cal for duty with company 1 signal corps is eig re pe   is  "
"81","SLGD_1904_08_06_P3_001.txt",NA,"MANUFACTURERS TO GIVE PRESENTS AWAY TODAY",6,8,1904,"SLGD","8/6/04","","P3_001",NA,"SLGD19040806P3_001","manufactures to give presents away today day will be observed with original and interesting features  this ie to be manufacturers day at the worlds fair it will be characterized by fome of the most original events the exposition has ever seen five thousand visitors will leave the grounds the posfessors of valuable and useful articles the presents of the exhibitors in the palaces of manufactures and varied industries and one visitor will have the privi lege of selecting a gift worth  500   the feature of the day will be the great country circus to be held on an elevated poem in the center of the plaza st  ouis here there will be hundreds of   performers twenty skillful clowns and cores of trained animals first of all   will be the parade every circus starts with a parade and this one will consist of the a chinese village headed by their curious band they will start at the west end of the palace of varied industries march through it across the plaza st louis and make a tour of the palace of manufactures  to give a circus  at 3 oclock the first event will take place on the platform this performance will consist ofacrobatic and equilibristic acts of every kind at 4 oclock an oriental caravan will wind its way around the broad plaza bedouin shicks on the backs of dromedaries will brandish their long rifles ay esto 3 n howdahs on shuffling tephants hourls riding camels will smile at moors on curvetting barbary stallions flutes will squeal kettle drums will hoom donkey boys will yell and everything will bedistinctly oriental    from 5 to 530 p m a motley horde of savages wiil have possession of the platform president franais and director of exhibits skiff with other officials of the exposition will witress the savage con  gress and when it is over will make a tour of the palaces of manufactures and varied industries accompanied by milan h hulbert chief of the department and prominent exhibjtors the hour between 6 and 7 p m will see a performance by  five trained elephants on the platform the pachyderms will yield the platform to the two companies of uncle sams marines quartered on the exposition grounds  masqueraders on plaza  at 730 p m the drills will be over and the plaza will be turned over to a throng of fantastic masqueraders they will hold atsolute sway dancing laughing singing and pelting each other with confetti until 50 p m then the wearers of the best costumes from different points of view wil receive liberal cash prizes after the award the maskers will all go dawn the pike this will keep the festivity of  the day aliveand vigorous until the gates of the exposition close at midnight following is the list of judges who will award the prizes in the masque carnival edward woodward capt c h conrad  lacy crawford jerry hunt and russ samuels  today in addition to being manufacturers day will also be bohemian day and national cash register day both of which occasions will be celebrated so as tolend added interest "
"82","SLGD_1904_08_06_P3_002.txt",NA,"VIEWS OF THE WORLD AT THE WORLD'S FAIR",6,8,1904,"SLGD","8/6/04","","P3_002",NA,"SLGD19040806P3_002","views of the world   at the worlds fair 1  x t ae   oat seit ree lames xt i  the old settlers andtheir view  the old settlers had their day yesterday and yésterday was also the day of the talking are light which shows a number of surprising differences from tlhe tallow candle of the old settlers era taking it for granted that the old settler is more than to years old he dates from the era of the tallow candle for it   was not until after e865 that the coal oil lamp came into general use betore that time coal oil was sold in bottles asa remedy for rheumatism the era of the tallow candle was followed by that of the  spermaceti candle which was not spermaceti at all but a byproduct of lard such as may still be had at the corner groceries so civilization passed into the era of the coal oii lamp and then inte that of the electric light which on old settlers day at the fair suddenly begins to give concerts or to deliver lectures when the button ispushed to turh on the current for the light        in the view of certain old settld4rs there may be sueh a thing as a eivilization too eomplex for those who ure not prepared for it in the sew of some others there is such a thing as an excess of simplicity this is my own view supported by a distinct recollection of a set of moldsfor the home manufacture of tallow  candles they represented the most advanced thought of their era for they molded haif a dozen candles at a single pouring after all the seraps of tallow not available for other purposes had heen saved in some convenient vessel whose odprs were not usually pleasant they were reenforced with cake tallow and after the whole had been heated until it was liquid it was poured through a strainer into the molds where the wicks afterhavying been manufactured previously by the old settlers wife were stretched on sticks so that they extended through the molds to the bottem which conversely speaking was the top of the candles   as a result of this process such of the candles as did not have air bubbles in them came out ready for use in connection with a pair of brass or iron  snuffers placed in the bottom of the candlestick for use about once every five wothutes as the wick burned and leaned overso as to geflect the blaze and cause the candle to gurn wholly om one side unless promptly snuffed j  here the connectioh between the tallow eandle and the talking are light  becomés apparent for when the candle began to sputter us the wick leaned it was understood to be delivering a message to whatever member of the family the wick pointed at as is set forth with accuracy by the poet who wrote  theres a message in the candle   and it points direct to me      those who infer that my education has extended to actual observation of the manufacture and  use of tallow endles will be right as t infer they usually are for though it myself date more especially from the era of the coal oi lamp i have always made ita point from my earl south to cultivate the acquaintance of that conservative element of society which deliberates and consideré before adopting changes proposed in  methods hatlowed by time  among the donservative i found those who gladly promoted my education in those arts which belong t othe most respectable and consistent conservatism so that i have notonly observed the actual manufacture  f tallow candies but have actually assisted in it by holding the molds and helping to provide the sticks on which to stretch ithe wicks i have also been present and in some sense participating when butternut and other dye stuffs were being prepared for the manufucture of cloth   t have never prepared the corn husks or perhaps more accurately shucks for the cores of cotton threadas it is manufactured on a spinning wheel but am familiar by actual observation ith that whole process from carding the batting to working the handloom aithough i have never actually manufactured soap i have actually poured water into the kve hopper as a beginning of  the pro   céss and ihave observed the successive stages of the process so closelythat iam  eonfident of my present ability ta conduct  asoap factory of the antique spe with  aitew suggestions hgts any old settler  who hail sufficient jconfidence fh me to  permit me to take charge of the work  under his supervision   a  this is not by any means alll 1 know by actutl observation and incomplete ex periment cf the liberal and athes arts of the old settlers fdr instance am familiar with the process of making both  splitbottomed and  shuckbottomed chairs i could describe with comparative accuracy the various stages of se  ture through which a cypress knee zoes  before it isconverted into a well bucket and i nave myself manufactured a dipper from a gourd i might go jon mentioning a long list of other things belons ing to the useful or the literal arts of the past of which many in the present know so little that they have not been able to suspect the extent either of my information or their own ignorance  when i suggest it here thus ripe beh it is not with a view to bringing myself into greater reputation but rather of suggesting to many who pride themselves on b  ing uptodate how great is the extent of their ignorance of the useful and liberal arts which belong to an era without which they and everything they are proudest of knowing would have been impossiblc i    thus an old settlers day at the fair i am able to reenforce them not dnly with moral support but ey with intellectual support made posal le by actual knowl edge of the asséentidls of the age of the tallow candle as between the tallow candle and the conversational are mpg hh am not prepared to take the stutid of an extrémist i am satisfied with ve eye less simplicity at present than that of the tallow candle but on the other hand i am not yet preparefl for the time when en pressing the button to turn on the lignt in my bedrcom t will hear a lecture on ethics or a selection from the latest   igh there are conditions now imaginable under whigh the civilization of the electric age might beceme so complex that the only escape from it to a quiet life would tie through cutting the connection  with the power house and going back to candle molds horace flack "
"83","SLGD_1904_08_06_P3_003.txt",NA,"PYGMIES GREET VERNER",6,8,1904,"SLGD","8/6/04","","P3_003",NA,"SLGD19040806P3_003","    ae   l     open interview with him by making request for better food 4  the affican pygmies at the worlds fair are demanding more and better rations  they say the food which they are setting does not agree with them and makes them a prey to indigestion they want tresh fruits especially tropical ffuit such as they were used to in their jungle home   they laidtheir grievance before rev s p verner the presbyterian missionary and explorer who wert into the heartof africa and brought the pygmies to the exposition the pye mics yesterday saw rev verner for the first time since their arrival in  st louts  the minister was received with open arms only there were no embraces  rev mr verner sat down to havea hearttoheart talk with his wards then the request for different food came out lhere was much jabbering and gesticulating over the matter mr verner vromised that he would do something to mend   matters bs  "
